job_id,job_title,salary_avg,skill
246,"Senior Consultant, Consultant, AI & Data, ConvergeCONSUMER Role, SAMA",58000.0,TensorFlow
246,"Senior Consultant, Consultant, AI & Data, ConvergeCONSUMER Role, SAMA",58000.0,Machine learning
246,"Senior Consultant, Consultant, AI & Data, ConvergeCONSUMER Role, SAMA",58000.0,Deep learning
246,"Senior Consultant, Consultant, AI & Data, ConvergeCONSUMER Role, SAMA",58000.0,Computer networking
246,"Senior Consultant, Consultant, AI & Data, ConvergeCONSUMER Role, SAMA",58000.0,AI
247,Lead AI & Data Scientist,47500.0,Cloud infrastructure
247,Lead AI & Data Scientist,47500.0,Git
247,Lead AI & Data Scientist,47500.0,English
247,Lead AI & Data Scientist,47500.0,Analysis skills
247,Lead AI & Data Scientist,47500.0,Docker
248,Lead AI & Data Scientist,67500.0,TensorFlow
248,Lead AI & Data Scientist,67500.0,Data mining
248,Lead AI & Data Scientist,67500.0,Data structures
248,Lead AI & Data Scientist,67500.0,Java
248,Lead AI & Data Scientist,67500.0,C++
249,Data Science & AI Manager,40000.0,Data mining
249,Data Science & AI Manager,40000.0,Data structures
249,Data Science & AI Manager,40000.0,Java
249,Data Science & AI Manager,40000.0,AWS
249,Data Science & AI Manager,40000.0,C++
250,Machine Learning Consultant,66500.0,OOP
250,Machine Learning Consultant,66500.0,Machine learning
250,Machine Learning Consultant,66500.0,Communication skills
250,Machine Learning Consultant,66500.0,Python
251,"Applied Research Scientist, Molecular Simulation",78000.0,Business development
251,"Applied Research Scientist, Molecular Simulation",78000.0,Data science
252,"Applied Scientist , ADSP: Campaign & Creative",79000.0,Analysis skills
252,"Applied Scientist , ADSP: Campaign & Creative",79000.0,Machine learning
252,"Applied Scientist , ADSP: Campaign & Creative",79000.0,Google Search Console
252,"Applied Scientist , ADSP: Campaign & Creative",79000.0,Communication skills
252,"Applied Scientist , ADSP: Campaign & Creative",79000.0,Python
253,"Applied Scientist, Personalization",55500.0,Kubernetes
253,"Applied Scientist, Personalization",55500.0,Spark
253,"Applied Scientist, Personalization",55500.0,AWS
253,"Applied Scientist, Personalization",55500.0,Docker
253,"Applied Scientist, Personalization",55500.0,Machine learning
254,Machine Learning Engineer,46000.0,Analysis skills
254,Machine Learning Engineer,46000.0,Project management
254,Machine Learning Engineer,46000.0,Data management
254,Machine Learning Engineer,46000.0,Product management
254,Machine Learning Engineer,46000.0,Scrum
255,Principal Consultant of Data & Analytics Strategy and Technology,73500.0,Analysis skills
255,Principal Consultant of Data & Analytics Strategy and Technology,73500.0,Project management
255,Principal Consultant of Data & Analytics Strategy and Technology,73500.0,Project management methodology
255,Principal Consultant of Data & Analytics Strategy and Technology,73500.0,AI
255,Principal Consultant of Data & Analytics Strategy and Technology,73500.0,Leadership
256,AI Analyst,140000.0,TensorFlow
256,AI Analyst,140000.0,Deep learning
256,AI Analyst,140000.0,Natural language processing
256,AI Analyst,140000.0,AI
256,AI Analyst,140000.0,Debugging
257,Data Science Engineer,33500.0,Data mining
257,Data Science Engineer,33500.0,R
257,Data Science Engineer,33500.0,Machine learning
257,Data Science Engineer,33500.0,GitHub
257,Data Science Engineer,33500.0,Agile
258,Data Product Owner,69000.0,Power BI
258,Data Product Owner,69000.0,Social media management
258,Data Product Owner,69000.0,Data analysis skills
258,Data Product Owner,69000.0,Tableau
258,Data Product Owner,69000.0,Financial analysis
259,Data & AI Platform Lead,63000.0,Power BI
259,Data & AI Platform Lead,63000.0,Data mining
259,Data & AI Platform Lead,63000.0,R
259,Data & AI Platform Lead,63000.0,Alteryx
259,Data & AI Platform Lead,63000.0,Tableau
260,"Research Scientist, NLP, GenAI (PhD)",41500.0,Presentation skills
260,"Research Scientist, NLP, GenAI (PhD)",41500.0,Data management
260,"Research Scientist, NLP, GenAI (PhD)",41500.0,Product management
260,"Research Scientist, NLP, GenAI (PhD)",41500.0,APIs
260,"Research Scientist, NLP, GenAI (PhD)",41500.0,Data science
261,Lead Data Scientist,69500.0,Elasticsearch
261,Lead Data Scientist,69500.0,Cloud infrastructure
261,Lead Data Scientist,69500.0,Azure
261,Lead Data Scientist,69500.0,NoSQL
261,Lead Data Scientist,69500.0,Google Cloud Platform
262,"AI Data Service And Operations- Business Analyst, Trust and Safety",78500.0,SQL
262,"AI Data Service And Operations- Business Analyst, Trust and Safety",78500.0,AWS
262,"AI Data Service And Operations- Business Analyst, Trust and Safety",78500.0,Presentation skills
262,"AI Data Service And Operations- Business Analyst, Trust and Safety",78500.0,Machine learning
262,"AI Data Service And Operations- Business Analyst, Trust and Safety",78500.0,AI
263,Digital Audit - Data Analytics - Senior Associate,39000.0,C#
263,Digital Audit - Data Analytics - Senior Associate,39000.0,Microsoft SQL Server
263,Digital Audit - Data Analytics - Senior Associate,39000.0,Java
263,Digital Audit - Data Analytics - Senior Associate,39000.0,SQL
263,Digital Audit - Data Analytics - Senior Associate,39000.0,C++
264,Head of Data & Analytics,60000.0,Statistics
264,Head of Data & Analytics,60000.0,Spark
264,Head of Data & Analytics,60000.0,Data analysis skills
264,Head of Data & Analytics,60000.0,Machine learning
264,Head of Data & Analytics,60000.0,Natural language processing
265,Lead Data Scientist,106000.0,TensorFlow
265,Lead Data Scientist,106000.0,Azure
265,Lead Data Scientist,106000.0,Kubernetes
265,Lead Data Scientist,106000.0,English
265,Lead Data Scientist,106000.0,Google Cloud Platform
266,Senior Data Scientist / AI Engineer / ML Engineer,90000.0,R
266,Senior Data Scientist / AI Engineer / ML Engineer,90000.0,Microsoft Office
266,Senior Data Scientist / AI Engineer / ML Engineer,90000.0,SQL
266,Senior Data Scientist / AI Engineer / ML Engineer,90000.0,Statistical analysis
266,Senior Data Scientist / AI Engineer / ML Engineer,90000.0,Machine learning
267,"Quantitative Data Scientist / London / New York / £150,000 + Benefits",75000.0,R
267,"Quantitative Data Scientist / London / New York / £150,000 + Benefits",75000.0,SQL
267,"Quantitative Data Scientist / London / New York / £150,000 + Benefits",75000.0,Statistical analysis
267,"Quantitative Data Scientist / London / New York / £150,000 + Benefits",75000.0,Machine learning
267,"Quantitative Data Scientist / London / New York / £150,000 + Benefits",75000.0,Natural language processing
268,Data Scientist - Core Analytics,62000.0,Ukrainian
268,Data Scientist - Core Analytics,62000.0,English
268,Data Scientist - Core Analytics,62000.0,Communication skills
269,Senior Machine Learning Engineer,59500.0,Data mining
269,Senior Machine Learning Engineer,59500.0,D3.js
269,Senior Machine Learning Engineer,59500.0,Software deployment
269,Senior Machine Learning Engineer,59500.0,R
269,Senior Machine Learning Engineer,59500.0,SQL
270,Head of VitalityLife Data Science,58500.0,SAS
270,Head of VitalityLife Data Science,58500.0,R
271,"Staff Data Scientist Manager, Generative AI, Google Cloud",45000.0,SAS
271,"Staff Data Scientist Manager, Generative AI, Google Cloud",45000.0,Software deployment
271,"Staff Data Scientist Manager, Generative AI, Google Cloud",45000.0,Spark
271,"Staff Data Scientist Manager, Generative AI, Google Cloud",45000.0,R
271,"Staff Data Scientist Manager, Generative AI, Google Cloud",45000.0,SQL
272,Scientist/Senior Scientist – Atmospheric physical processes in data assimilation,41500.0,TensorFlow
272,Scientist/Senior Scientist – Atmospheric physical processes in data assimilation,41500.0,Git
272,Scientist/Senior Scientist – Atmospheric physical processes in data assimilation,41500.0,Machine learning
272,Scientist/Senior Scientist – Atmospheric physical processes in data assimilation,41500.0,Agile
272,Scientist/Senior Scientist – Atmospheric physical processes in data assimilation,41500.0,AI
273,Sr. Data Scientist - NLP/GenAI,79500.0,Azure
273,Sr. Data Scientist - NLP/GenAI,79500.0,Data mining
273,Sr. Data Scientist - NLP/GenAI,79500.0,D3.js
273,Sr. Data Scientist - NLP/GenAI,79500.0,AWS
273,Sr. Data Scientist - NLP/GenAI,79500.0,Presentation skills
274,Principal Biostatistician,44000.0,Data structures
274,Principal Biostatistician,44000.0,C++
274,Principal Biostatistician,44000.0,C
274,Principal Biostatistician,44000.0,Machine learning
274,Principal Biostatistician,44000.0,Natural language processing
275,Data Scientist,76500.0,R
275,Data Scientist,76500.0,Statistical analysis
275,Data Scientist,76500.0,Data science
275,Data Scientist,76500.0,Python
276,Senior Data Scientist,47500.0,TensorFlow
276,Senior Data Scientist,47500.0,R
276,Senior Data Scientist,47500.0,Git
276,Senior Data Scientist,47500.0,Tableau
276,Senior Data Scientist,47500.0,SQL
277,Senior Data Scientist,52500.0,TensorFlow
277,Senior Data Scientist,52500.0,Git
277,Senior Data Scientist,52500.0,Google Cloud Platform
277,Senior Data Scientist,52500.0,SQL
277,Senior Data Scientist,52500.0,AWS
278,Senior Data Scientist-Large Language Models,57000.0,Financial services
278,Senior Data Scientist-Large Language Models,57000.0,Data science
278,Senior Data Scientist-Large Language Models,57000.0,AI
278,Senior Data Scientist-Large Language Models,57000.0,Communication skills
279,Lecturer in Data Analytics,33500.0,Azure
279,Lecturer in Data Analytics,33500.0,Kubernetes
279,Lecturer in Data Analytics,33500.0,NoSQL
279,Lecturer in Data Analytics,33500.0,English
279,Lecturer in Data Analytics,33500.0,Google Cloud Platform
280,"Associate Educator, Data Scientist",55000.0,SAS
280,"Associate Educator, Data Scientist",55000.0,R
280,"Associate Educator, Data Scientist",55000.0,Tableau
280,"Associate Educator, Data Scientist",55000.0,SQL
280,"Associate Educator, Data Scientist",55000.0,Product management
281,Data Scientist (Fincrime),64500.0,Power BI
281,Data Scientist (Fincrime),64500.0,Azure
281,Data Scientist (Fincrime),64500.0,R
281,Data Scientist (Fincrime),64500.0,NoSQL
281,Data Scientist (Fincrime),64500.0,Google Cloud Platform
282,Director of AI and Data Science,67000.0,Machine learning
282,Director of AI and Data Science,67000.0,Natural language processing
282,Director of AI and Data Science,67000.0,Data science
282,Director of AI and Data Science,67000.0,Python
283,Senior GenAI / Generative AI Engineer,90000.0,Big data
283,Senior GenAI / Generative AI Engineer,90000.0,R
283,Senior GenAI / Generative AI Engineer,90000.0,SQL
283,Senior GenAI / Generative AI Engineer,90000.0,Python
284,Senior Data Scientist - Mobile,131000.0,TensorFlow
284,Senior Data Scientist - Mobile,131000.0,Software deployment
284,Senior Data Scientist - Mobile,131000.0,Spark
284,Senior Data Scientist - Mobile,131000.0,Machine learning
284,Senior Data Scientist - Mobile,131000.0,Natural language processing
285,Data and AI Engineer,90000.0,TensorFlow
285,Data and AI Engineer,90000.0,Maths
285,Data and AI Engineer,90000.0,Machine learning
285,Data and AI Engineer,90000.0,Regression analysis
285,Data and AI Engineer,90000.0,Predictive analytics
286,DV Cleared Data Scientist,45000.0,Power BI
286,DV Cleared Data Scientist,45000.0,R
286,DV Cleared Data Scientist,45000.0,Tableau
286,DV Cleared Data Scientist,45000.0,SQL
286,DV Cleared Data Scientist,45000.0,Presentation skills
287,Analytics Engineer III - Data Science,72500.0,Data mining
287,Analytics Engineer III - Data Science,72500.0,Spark
287,Analytics Engineer III - Data Science,72500.0,R
287,Analytics Engineer III - Data Science,72500.0,Data analysis skills
287,Analytics Engineer III - Data Science,72500.0,NoSQL
288,Applied AI Associate - Markets Operations,63500.0,MATLAB
288,Applied AI Associate - Markets Operations,63500.0,R
288,Applied AI Associate - Markets Operations,63500.0,Java
288,Applied AI Associate - Markets Operations,63500.0,C++
288,Applied AI Associate - Markets Operations,63500.0,Perl
289,Senior Data Scientist,85000.0,Presentation skills
289,Senior Data Scientist,85000.0,Data management
289,Senior Data Scientist,85000.0,Product management
289,Senior Data Scientist,85000.0,APIs
289,Senior Data Scientist,85000.0,Data science
290,LEAD DATA SCIENTIST,54500.0,TensorFlow
290,LEAD DATA SCIENTIST,54500.0,Azure
290,LEAD DATA SCIENTIST,54500.0,DevOps
290,LEAD DATA SCIENTIST,54500.0,Spark
290,LEAD DATA SCIENTIST,54500.0,Google Cloud Platform
291,Senior Data Scientist,79000.0,Adobe Flash
291,Senior Data Scientist,79000.0,Machine learning
291,Senior Data Scientist,79000.0,Technical writing
292,Research Associate - Bioinformatics/Data Science (Vassiliou Lab) (Fixed Term),56000.0,TensorFlow
292,Research Associate - Bioinformatics/Data Science (Vassiliou Lab) (Fixed Term),56000.0,SQL
292,Research Associate - Bioinformatics/Data Science (Vassiliou Lab) (Fixed Term),56000.0,Machine learning
292,Research Associate - Bioinformatics/Data Science (Vassiliou Lab) (Fixed Term),56000.0,Data science
292,Research Associate - Bioinformatics/Data Science (Vassiliou Lab) (Fixed Term),56000.0,Communication skills
293,Head of Data & Analytics,55000.0,Qualitative analysis
293,Head of Data & Analytics,55000.0,Taxonomy
293,Head of Data & Analytics,55000.0,Data management
293,Head of Data & Analytics,55000.0,Metadata
293,Head of Data & Analytics,55000.0,Quantitative analysis
294,Senior Data Scientist,70000.0,Power BI
294,Senior Data Scientist,70000.0,R
294,Senior Data Scientist,70000.0,Alteryx
294,Senior Data Scientist,70000.0,Microsoft SQL Server
294,Senior Data Scientist,70000.0,SQL
295,Staff Machine Learning Scientist,63000.0,Azure
295,Staff Machine Learning Scientist,63000.0,Spark
295,Staff Machine Learning Scientist,63000.0,NoSQL
295,Staff Machine Learning Scientist,63000.0,Google Cloud Platform
295,Staff Machine Learning Scientist,63000.0,Java
296,"Associate, Data Science Analyst – Global Oil Markets (Hybrid - 3/2 Work Schedule)",75000.0,Azure
296,"Associate, Data Science Analyst – Global Oil Markets (Hybrid - 3/2 Work Schedule)",75000.0,Relational databases
296,"Associate, Data Science Analyst – Global Oil Markets (Hybrid - 3/2 Work Schedule)",75000.0,Big data
296,"Associate, Data Science Analyst – Global Oil Markets (Hybrid - 3/2 Work Schedule)",75000.0,NoSQL
296,"Associate, Data Science Analyst – Global Oil Markets (Hybrid - 3/2 Work Schedule)",75000.0,Google Cloud Platform
297,Senior Consultant - Data & AI Strategy - Data Management,50000.0,Signal processing
297,Senior Consultant - Data & AI Strategy - Data Management,50000.0,English
297,Senior Consultant - Data & AI Strategy - Data Management,50000.0,Software development
297,Senior Consultant - Data & AI Strategy - Data Management,50000.0,Agile
297,Senior Consultant - Data & AI Strategy - Data Management,50000.0,Communication skills
298,Digital Audit Manager - Data Analytics,60000.0,TensorFlow
298,Digital Audit Manager - Data Analytics,60000.0,Git
298,Digital Audit Manager - Data Analytics,60000.0,Docker
298,Digital Audit Manager - Data Analytics,60000.0,Machine learning
298,Digital Audit Manager - Data Analytics,60000.0,Communication skills
299,Consultant - Analytics & Artificial Intelligence - Data & AI Architect,42000.0,Data modelling
299,Consultant - Analytics & Artificial Intelligence - Data & AI Architect,42000.0,IT
299,Consultant - Analytics & Artificial Intelligence - Data & AI Architect,42000.0,Data science
300,Senior Big Data Developer,54000.0,TensorFlow
300,Senior Big Data Developer,54000.0,Machine learning
300,Senior Big Data Developer,54000.0,Deep learning
300,Senior Big Data Developer,54000.0,Software development
300,Senior Big Data Developer,54000.0,APIs
301,Electrical Power Systems Engineer (Data Science),77000.0,TensorFlow
301,Electrical Power Systems Engineer (Data Science),77000.0,Statistics
301,Electrical Power Systems Engineer (Data Science),77000.0,Azure
301,Electrical Power Systems Engineer (Data Science),77000.0,Google Cloud Platform
301,Electrical Power Systems Engineer (Data Science),77000.0,AWS
302,"Software Engineer, Machine Learning",52500.0,Azure
302,"Software Engineer, Machine Learning",52500.0,SQL
302,"Software Engineer, Machine Learning",52500.0,Machine learning
302,"Software Engineer, Machine Learning",52500.0,Data science
302,"Software Engineer, Machine Learning",52500.0,Communication skills
303,Data Science Architect,110000.0,Performance tuning
303,Data Science Architect,110000.0,Analysis skills
303,Data Science Architect,110000.0,Maths
303,Data Science Architect,110000.0,Machine learning
303,Data Science Architect,110000.0,Distributed systems
304,"Research Scientist, Machine Learning and Computational Biology",44500.0,Product development
304,"Research Scientist, Machine Learning and Computational Biology",44500.0,Machine learning
304,"Research Scientist, Machine Learning and Computational Biology",44500.0,Natural language processing
304,"Research Scientist, Machine Learning and Computational Biology",44500.0,Agile
305,"Consultant - Senior Consultant, Data Science and Machine Learning, AI & Data, Defence & Security",94000.0,Data modelling
305,"Consultant - Senior Consultant, Data Science and Machine Learning, AI & Data, Defence & Security",94000.0,Azure
305,"Consultant - Senior Consultant, Data Science and Machine Learning, AI & Data, Defence & Security",94000.0,Big data
305,"Consultant - Senior Consultant, Data Science and Machine Learning, AI & Data, Defence & Security",94000.0,Spark
305,"Consultant - Senior Consultant, Data Science and Machine Learning, AI & Data, Defence & Security",94000.0,Google Cloud Platform
306,Principal Data Scientist,85000.0,TensorFlow
306,Principal Data Scientist,85000.0,MATLAB
306,Principal Data Scientist,85000.0,Microsoft Excel
306,Principal Data Scientist,85000.0,Visual Studio
306,Principal Data Scientist,85000.0,Spark
307,Machine Learning Scientist - Time Series Reinforcement Learning - Vice President - Machine Learning Center of Excellence,51500.0,Mandarin
307,Machine Learning Scientist - Time Series Reinforcement Learning - Vice President - Machine Learning Center of Excellence,51500.0,Rust
307,Machine Learning Scientist - Time Series Reinforcement Learning - Vice President - Machine Learning Center of Excellence,51500.0,C++
307,Machine Learning Scientist - Time Series Reinforcement Learning - Vice President - Machine Learning Center of Excellence,51500.0,Distributed systems
307,Machine Learning Scientist - Time Series Reinforcement Learning - Vice President - Machine Learning Center of Excellence,51500.0,Python
308,"ML Engineer, Data & Machine Learning",65500.0,TensorFlow
308,"ML Engineer, Data & Machine Learning",65500.0,Git
308,"ML Engineer, Data & Machine Learning",65500.0,Docker
308,"ML Engineer, Data & Machine Learning",65500.0,Machine learning
308,"ML Engineer, Data & Machine Learning",65500.0,Communication skills
309,Head of Data and Machine Learning Engineering,88000.0,Data mining
309,Head of Data and Machine Learning Engineering,88000.0,Data structures
309,Head of Data and Machine Learning Engineering,88000.0,Java
309,Head of Data and Machine Learning Engineering,88000.0,C++
309,Head of Data and Machine Learning Engineering,88000.0,Machine learning
310,Senior learning Specialist - Data Science,41000.0,Statistics
310,Senior learning Specialist - Data Science,41000.0,Project management
310,Senior learning Specialist - Data Science,41000.0,Product management
310,Senior learning Specialist - Data Science,41000.0,AI
310,Senior learning Specialist - Data Science,41000.0,Communication skills
311,Data science - mandarin speaking,55500.0,Power BI
311,Data science - mandarin speaking,55500.0,Azure
311,Data science - mandarin speaking,55500.0,Data mining
311,Data science - mandarin speaking,55500.0,R
311,Data science - mandarin speaking,55500.0,SQL
312,Machine Learning Engineer - AI Discovery,65000.0,CRM software
312,Machine Learning Engineer - AI Discovery,65000.0,Power BI
312,Machine Learning Engineer - AI Discovery,65000.0,Social media management
312,Machine Learning Engineer - AI Discovery,65000.0,R
312,Machine Learning Engineer - AI Discovery,65000.0,Tableau
313,"Applied Scientist, Contextual Ads",38500.0,Azure
313,"Applied Scientist, Contextual Ads",38500.0,R
313,"Applied Scientist, Contextual Ads",38500.0,Google Cloud Platform
313,"Applied Scientist, Contextual Ads",38500.0,AWS
313,"Applied Scientist, Contextual Ads",38500.0,APIs
314,Faculty Fellowship - AI Product (October 2024),69500.0,Data modelling
314,Faculty Fellowship - AI Product (October 2024),69500.0,R
314,Faculty Fellowship - AI Product (October 2024),69500.0,Data analysis skills
314,Faculty Fellowship - AI Product (October 2024),69500.0,Tableau
314,Faculty Fellowship - AI Product (October 2024),69500.0,SQL
315,Data Science Manager,37500.0,Power BI
315,Data Science Manager,37500.0,Microsoft Excel
315,Data Science Manager,37500.0,Procurement
315,Data Science Manager,37500.0,Supply chain
315,Data Science Manager,37500.0,Data analysis skills
316,Data & Analytics Lead,104500.0,SQL
316,Data & Analytics Lead,104500.0,Team management
316,Data & Analytics Lead,104500.0,Driving
316,Data & Analytics Lead,104500.0,IT
316,Data & Analytics Lead,104500.0,Data science
317,Senior/Lead Health Data Scientist (Statistical Genetics...,69500.0,Machine learning
317,Senior/Lead Health Data Scientist (Statistical Genetics...,69500.0,Teaching
318,Data Analytics Manager,138000.0,TensorFlow
318,Data Analytics Manager,138000.0,SQL
318,Data Analytics Manager,138000.0,Machine learning
318,Data Analytics Manager,138000.0,Data science
318,Data Analytics Manager,138000.0,Communication skills
319,Associate Analytics & Reporting Specialist,90000.0,Power BI
319,Associate Analytics & Reporting Specialist,90000.0,R
319,Associate Analytics & Reporting Specialist,90000.0,Tableau
319,Associate Analytics & Reporting Specialist,90000.0,SQL
319,Associate Analytics & Reporting Specialist,90000.0,Presentation skills
320,Principal Data Scientist - Claims,73000.0,Power BI
320,Principal Data Scientist - Claims,73000.0,Microsoft Excel
320,Principal Data Scientist - Claims,73000.0,Business intelligence
320,Principal Data Scientist - Claims,73000.0,Procurement
320,Principal Data Scientist - Claims,73000.0,Alteryx
321,Lecturer in Computer Science (AI/Machine Learning/Data Science),70000.0,TensorFlow
321,Lecturer in Computer Science (AI/Machine Learning/Data Science),70000.0,Data mining
321,Lecturer in Computer Science (AI/Machine Learning/Data Science),70000.0,Big data
321,Lecturer in Computer Science (AI/Machine Learning/Data Science),70000.0,Spark
321,Lecturer in Computer Science (AI/Machine Learning/Data Science),70000.0,R
322,"Associate, Data Science Analyst - EU Energy Markets (Hybrid - 3/2 Work Schedule)",43000.0,Data analysis skills
322,"Associate, Data Science Analyst - EU Energy Markets (Hybrid - 3/2 Work Schedule)",43000.0,Laboratory information management systems
322,"Associate, Data Science Analyst - EU Energy Markets (Hybrid - 3/2 Work Schedule)",43000.0,English
322,"Associate, Data Science Analyst - EU Energy Markets (Hybrid - 3/2 Work Schedule)",43000.0,Project management
322,"Associate, Data Science Analyst - EU Energy Markets (Hybrid - 3/2 Work Schedule)",43000.0,Data management
323,Lead Data Scientist,69500.0,SAS
323,Lead Data Scientist,69500.0,R
324,Analytics & Reporting Specialist,46000.0,Big data
324,Analytics & Reporting Specialist,46000.0,Statistical analysis
324,Analytics & Reporting Specialist,46000.0,Machine learning
324,Analytics & Reporting Specialist,46000.0,Systems engineering
324,Analytics & Reporting Specialist,46000.0,Python
325,Sr. Data Scientist,65500.0,TensorFlow
325,Sr. Data Scientist,65500.0,MATLAB
325,Sr. Data Scientist,65500.0,Machine learning
325,Sr. Data Scientist,65500.0,Natural language processing
325,Sr. Data Scientist,65500.0,Python
326,Head of Data Insights,76000.0,Azure
326,Head of Data Insights,76000.0,Big data
326,Head of Data Insights,76000.0,Spark
326,Head of Data Insights,76000.0,R
326,Head of Data Insights,76000.0,SQL
327,Principal Biostatistician (FSP - Permanent Homebased),60000.0,TensorFlow
327,Principal Biostatistician (FSP - Permanent Homebased),60000.0,Spark
327,Principal Biostatistician (FSP - Permanent Homebased),60000.0,R
327,Principal Biostatistician (FSP - Permanent Homebased),60000.0,Git
327,Principal Biostatistician (FSP - Permanent Homebased),60000.0,Google Cloud Platform
328,Research Associate in CASU Data Science,62500.0,Data mining
328,Research Associate in CASU Data Science,62500.0,Software deployment
328,Research Associate in CASU Data Science,62500.0,Change management
328,Research Associate in CASU Data Science,62500.0,Machine learning
328,Research Associate in CASU Data Science,62500.0,Data science
329,Machine Learning Algorithm Developer,42500.0,Product development
329,Machine Learning Algorithm Developer,42500.0,Data science
329,Machine Learning Algorithm Developer,42500.0,Communication skills
330,Data Science Manager,55500.0,TensorFlow
330,Data Science Manager,55500.0,Data mining
330,Data Science Manager,55500.0,Data structures
330,Data Science Manager,55500.0,Machine learning
330,Data Science Manager,55500.0,Deep learning
331,"Educator, Data Scientist",75000.0,TensorFlow
331,"Educator, Data Scientist",75000.0,Elasticsearch
331,"Educator, Data Scientist",75000.0,Data mining
331,"Educator, Data Scientist",75000.0,Data structures
331,"Educator, Data Scientist",75000.0,Spark
332,"Global COE Lead, AI and Data Science",51500.0,TensorFlow
332,"Global COE Lead, AI and Data Science",51500.0,Analysis skills
332,"Global COE Lead, AI and Data Science",51500.0,Machine learning
332,"Global COE Lead, AI and Data Science",51500.0,Deep learning
332,"Global COE Lead, AI and Data Science",51500.0,Natural language processing
333,"Data Science Manager, Product Analytics/ Core DS",58000.0,TensorFlow
333,"Data Science Manager, Product Analytics/ Core DS",58000.0,Analysis skills
333,"Data Science Manager, Product Analytics/ Core DS",58000.0,Machine learning
333,"Data Science Manager, Product Analytics/ Core DS",58000.0,Google Search Console
333,"Data Science Manager, Product Analytics/ Core DS",58000.0,AI
334,"Research Engineer, AI/Machine Learning",75000.0,Data analysis skills
334,"Research Engineer, AI/Machine Learning",75000.0,Tableau
334,"Research Engineer, AI/Machine Learning",75000.0,SQL
334,"Research Engineer, AI/Machine Learning",75000.0,Warehouse experience
334,"Research Engineer, AI/Machine Learning",75000.0,IT
335,"Applied Scientist, Amazon Ads",31500.0,Azure
335,"Applied Scientist, Amazon Ads",31500.0,C#
335,"Applied Scientist, Amazon Ads",31500.0,Java
335,"Applied Scientist, Amazon Ads",31500.0,C++
335,"Applied Scientist, Amazon Ads",31500.0,C
336,Machine Learning Research Engineer,143000.0,TensorFlow
336,Machine Learning Research Engineer,143000.0,R
336,Machine Learning Research Engineer,143000.0,Machine learning
336,Machine Learning Research Engineer,143000.0,Team management
336,Machine Learning Research Engineer,143000.0,Mentoring
337,Machine Learning Specialist,52500.0,Sales
337,Machine Learning Specialist,52500.0,Supply chain
337,Machine Learning Specialist,52500.0,Machine learning
337,Machine Learning Specialist,52500.0,Data science
337,Machine Learning Specialist,52500.0,Communication skills
338,Transportation Policy & Analytics Internship,116500.0,Azure
338,Transportation Policy & Analytics Internship,116500.0,Internet of things
338,Transportation Policy & Analytics Internship,116500.0,Kanban
338,Transportation Policy & Analytics Internship,116500.0,SQL
338,Transportation Policy & Analytics Internship,116500.0,AWS
339,Principal Applied Scientist - Search & Recommendation,67000.0,Power BI
339,Principal Applied Scientist - Search & Recommendation,67000.0,Microsoft Excel
339,Principal Applied Scientist - Search & Recommendation,67000.0,Sales
339,Principal Applied Scientist - Search & Recommendation,67000.0,English
339,Principal Applied Scientist - Search & Recommendation,67000.0,SQL
340,Data Analytics Manager,55500.0,Azure
340,Data Analytics Manager,55500.0,Kubernetes
340,Data Analytics Manager,55500.0,DevOps
340,Data Analytics Manager,55500.0,NoSQL
340,Data Analytics Manager,55500.0,Git
341,Applied Data Scientist - Causal AI,26000.0,Software deployment
341,Applied Data Scientist - Causal AI,26000.0,AWS
341,Applied Data Scientist - Causal AI,26000.0,Machine learning
341,Applied Data Scientist - Causal AI,26000.0,Neo4j
341,Applied Data Scientist - Causal AI,26000.0,Data visualisation
342,Management Consultant -Digital Engineering Industrial Data & AI/Digital Twins,57000.0,Statistical analysis
342,Management Consultant -Digital Engineering Industrial Data & AI/Digital Twins,57000.0,Machine learning
342,Management Consultant -Digital Engineering Industrial Data & AI/Digital Twins,57000.0,Data science
342,Management Consultant -Digital Engineering Industrial Data & AI/Digital Twins,57000.0,Data visualisation
342,Management Consultant -Digital Engineering Industrial Data & AI/Digital Twins,57000.0,Leadership
343,Data & Analytics Manager,65500.0,Machine learning
343,Data & Analytics Manager,65500.0,APIs
343,Data & Analytics Manager,65500.0,Communication skills
343,Data & Analytics Manager,65500.0,Python
344,Machine Learning Engineer II,72500.0,Jira
344,Machine Learning Engineer II,72500.0,Software deployment
344,Machine Learning Engineer II,72500.0,R
344,Machine Learning Engineer II,72500.0,SQL
344,Machine Learning Engineer II,72500.0,Analysis skills
345,Machine Learning Engineer,43000.0,AWS
345,Machine Learning Engineer,43000.0,Machine learning
345,Machine Learning Engineer,43000.0,Python
346,Director of Data Science,80000.0,Statistics
346,Director of Data Science,80000.0,R
346,Director of Data Science,80000.0,Data analysis skills
346,Director of Data Science,80000.0,SQL
346,Director of Data Science,80000.0,Analysis skills
347,Senior Data Science Manager (US Products),38000.0,TensorFlow
347,Senior Data Science Manager (US Products),38000.0,Data modelling
347,Senior Data Science Manager (US Products),38000.0,Azure
347,Senior Data Science Manager (US Products),38000.0,DevOps
347,Senior Data Science Manager (US Products),38000.0,Data structures
348,Data Science Manager,105500.0,TensorFlow
348,Data Science Manager,105500.0,Software deployment
348,Data Science Manager,105500.0,Machine learning
348,Data Science Manager,105500.0,APIs
